"","CUSTOMER_CANCEL_REASON_OTHER","BASE_PRICE","BCC5520_AVG","REV7430_AVG","ILN6200A_PCT","OPTIONS_PRICE","BCC5421_AVG","ALL6200A_PCT","ALL6280A_PCT","ILN7430_AVG","BCC5520_AVG_missing","OPTIONS_PRICE_missing"
"4404",0,356,8036.36,90.61,69,108,5854.75,55,65,82.56,1,0
"4405",0,639,5574.09,82.42,33,0,4200,23,38,61.5,0,0
"4406",0,356,7516.41,87.5,88,144,5108.82,60,62,97.31,0,0
"4407",0,639,9977.33,75.5,100,0,10888.33,43,43,100,0,0
"4408",0,356,5067.17,75.72,69,144,4870.83,24,34,85.28,0,0
"4409",0,404,7079,84.47,95,156,4966.31,44,59,97.62,0,0
"4410",0,639,12546.45,100,100,160,15402.18,92,100,83.33,0,0
"4411",0,669,4377.43,71.2,46,0,4069.36,21,27,75.42,0,0
"4412",0,464,4267,86,100,0,5500,20,33,100,0,0
"4413",0,356,11995.2,85.76,89,168,9180,42,50,87.5,1,0
"4414",0,639,1550,65.82,44,0,1700,23,46,65.78,0,0
"4415",0,669,9549.14,94.19,86,0,11528.57,70,77,93.45,0,0
"4416",0,356,4658.44,75.23,83,144,3733.33,69,80,83.33,0,0
"4417",0,569,8834.15,93.73,86,160,6478.57,47,60,88,0,0
"4418",1,586,5392,73.5,67,0,2260,25,50,89.17,0,0
"4419",0,564,10707.81,87.81,73,0,9345.41,57,60,82.25,0,0
"4420",0,415,13618.53,91.08,75,0,10967.65,69,76,75.4,0,0
"4421",0,594,7670.88,71.17,30,0,8712.5,23,42,48,0,0
"4422",0,639,10374.86,75.44,71,0,14925,31,33,74.16,1,0
"4423",0,799,10449.63,97.82,100,0,8925.13,64,100,100,0,0
"4424",0,356,3819,76.5,67,132,2855,41,25,60.87,1,0
"4425",0,356,8294.56,83.73,60,180,9188.89,42,73,88.5,0,0
"4426",0,356,7180.86,90.11,88,156,5587.14,58,72,85.94,0,0
"4427",0,356,4676.56,86.11,75,168,4490.63,41,36,92.7,0,0
"4428",0,564,8200.44,92.75,67,0,8977.78,42,58,83.11,0,0
"4429",0,639,7332.83,80.3,67,0,6530.56,24,33,79.38,0,0
"4430",0,514,6712.52,86.56,70,0,6753.23,42,61,79.79,0,0
"4431",0,569,3903.88,85.78,65,40,3487.63,20,26,79.59,0,0
"4432",0,356,9387.13,88.42,79,168,9256.57,58,70,86.54,0,0
"4433",0,356,7869.07,91.95,94,132,6250,50,68,98.06,0,0
"4434",0,569,9130.47,94.05,82,0,9958.82,65,70,98.18,0,0
"4435",0,356,3650,84.2,31,0,3775,17,21,66.54,0,0
"4436",0,499,7115.5,96.25,92,0,6937.5,56,73,87.5,0,0
"4437",0,0,6610.5,88.88,84,606,5663.64,52,67,87.21,0,0
"4438",0,0,4790,62.92,57,514,3567.23,23,52,66.18,0,0
"4439",0,445,7057.9,99.09,100,0,7170,67,83,100,0,0
"4440",0,586,5584.67,80.9,67,0,3612.5,48,54,89.17,1,0
"4441",0,356,4879.71,92.56,63,144,5271.43,33,56,95.38,0,0
"4442",0,669,8799.08,90.88,81,0,8126,66,76,80.69,0,0
"4443",0,639,1000,52.18,34,0,925,9,9,58.65,1,0
"4444",0,670,12061.22,83.53,62,204,11144.44,19,18,59.46,0,0
"4445",0,356,11131.95,90.77,90,224,9598.7,57,73,93.4,0,0
"4446",0,356,7359.55,80.96,61,0,6135.95,48,59,85.83,0,0
"4447",0,356,5530.8,77.75,60,132,5600.2,44,50,86.6,0,0
"4448",0,576,6389.43,95.02,83,0,5851.61,61,74,90.55,0,0
"4449",0,499,4789,68.1,57,0,2800.33,30,50,85.71,0,0
"4450",0,669,6622.25,74.9,60,0,9333.5,23,27,79.45,0,0
"4451",0,0,5115,57.73,44,588,750,17,10,58.5,0,0
"4452",0,356,11311.5,98.6,88,156,14070,73,82,93.75,0,0
"4453",0,639,4665.81,79.65,50,0,4413.64,24,55,82.82,0,0
"4454",0,419,2943.75,61.5,63,0,2265.22,20,27,85.45,1,0
"4455",0,494,4421.5,73.71,45,0,4120.83,23,33,67.68,0,0
"4456",0,356,11661.05,99.28,84,144,13095.45,77,92,87.84,0,0
"4457",0,356,9825.4,81.53,41,156,9634.18,30,44,62.18,0,0
"4458",0,356,5034.63,71.97,50,132,5000,33,45,83.81,1,0
"4459",0,639,7887.5,96.08,71,0,5973.53,73,80,82.36,1,0
"4460",0,586,6711.13,87.22,38,0,5590.5,22,38,71.63,0,0
"4461",0,356,0,65.2,50,144,0,20,17,50.8,1,0
"4462",0,419,4723.86,69.68,43,0,3522.22,27,34,69.61,1,0
"4463",0,356,9557.4,99.36,88,156,7123,92,91,81.25,0,0
"4464",0,669,1625.33,53.1,27,0,1821.75,15,10,48.73,0,0
"4465",0,669,5644.77,69.91,43,0,5738.54,21,33,63.43,0,0
"4466",0,499,12423.39,98.5,94,160,11971.74,89,96,98.89,0,0
"4467",0,336,13085.5,86.77,50,132,11587.5,38,50,74.83,0,0
"4468",0,356,5197.67,83.08,64,156,4006.67,33,38,84.5,0,0
"4469",0,0,7013.88,82.54,57,419,6964,43,50,78.07,0,0
"4470",0,560,4421.25,70.29,71,0,3287.5,22,38,75.14,0,0
"4471",0,0,6478,83.41,65,649,7576.73,36,48,76.7,0,0
"4472",0,639,5368.31,82.12,58,0,6086.5,36,46,88.05,0,0
"4473",0,0,835,48.33,48,564,890,15,10,67.89,0,0
"4474",0,356,7286.7,79.76,83,0,7442.59,46,64,85.87,0,0
"4475",0,326,3402.91,83.75,60,0,3495.45,25,33,88.87,0,0
"4476",0,499,7020.53,81.67,80,0,7026.67,54,57,89.47,0,0
"4477",0,639,7397.31,99.35,92,0,7361.54,72,81,98.62,0,0
"4478",0,0,5899.71,72.25,67,424,4878.57,33,57,81.5,0,0
"4479",0,639,4002.83,68.86,54,0,3626.67,23,31,51,0,0
"4480",0,639,4002.83,68.86,54,0,3626.67,23,31,51,0,0
"4481",0,356,5347.56,76.6,29,0,5044.44,27,36,66.29,0,0
"4482",0,544,4275.25,46.27,48,0,3100.25,4,11,70.35,0,0
"4483",0,494,5441.5,64.38,47,0,4302.5,14,18,66.72,1,0
"4484",0,356,12538.4,99.38,100,280,9390,79,85,100,0,0
"4485",0,356,4729.93,84.78,85,132,3083.39,46,58,95.83,1,0
"4486",0,594,6847.67,80.87,63,0,7424.89,25,47,69.75,0,0
"4487",0,639,4512.09,61.83,37,0,4395.45,14,15,48.77,0,0
"4488",0,724,2622,71.5,38,0,2873.33,23,33,51.81,0,0
"4489",0,822,7960.83,88.17,60,30,6915.22,48,65,90.2,0,0
"4490",0,576,5819.67,82.5,73,0,2261.11,29,31,83.73,0,0
"4491",0,407,5938.43,90.88,75,0,5167.71,33,47,80.94,0,1
"4492",0,356,10236.86,93.95,68,144,9574.28,66,73,90,0,0
"4493",0,669,6829.06,87.74,70,0,6744.44,34,54,83.25,0,0
"4494",0,356,4500.3,74.59,59,144,3633.33,33,38,73.81,0,0
"4495",0,639,8354.74,87,56,0,5857.14,12,45,71.67,1,0
"4496",1,658,7845.09,84,55,0,9040.91,61,63,60.27,0,0
"4497",0,688,6332.81,61.73,46,0,5493.33,8,22,72.11,1,0
"4498",0,356,6460,70.75,67,144,8000,17,40,91.67,0,0
"4499",0,356,9268.56,93.69,60,156,8350,67,67,89.11,1,0
"4500",0,424,8853.07,92,64,0,8410.06,44,60,74.27,0,0
"4501",0,639,13291.25,95.93,70,0,12778.57,57,86,75,1,0
"4502",0,356,4506.83,86.63,100,156,4225,44,56,100,0,0
"4503",0,669,5689.29,79.7,83,0,6064.29,33,50,98,0,0
"4504",0,356,3300,81.91,71,132,2913.5,42,59,86.88,0,0
"4505",0,356,14442.13,100,100,292,14100,100,100,100,0,0
"4506",0,619,9582.13,83.33,67,155,7583.33,50,58,75.5,0,0
"4507",0,326,4670.33,86.95,67,0,3743.33,36,48,78.9,0,0
"4508",0,0,9833.75,97.3,100,594,8822.22,50,56,85.71,0,0
"4509",0,900,15600,64.44,67,0,14933.33,21,43,83.33,0,1
"4510",0,439,6919.76,90.73,82,0,6347.12,63,67,94.06,0,0
"4511",0,0,2725,80.5,67,511,3100,38,29,100,0,0
"4512",0,0,7866,93.2,80,424,7508.33,67,75,80,0,0
"4513",0,514,9406.41,80.83,74,160,10250,47,57,89.26,0,0
"4514",0,0,3433.25,75.08,60,576,2400,29,31,73.3,0,0
"4515",0,544,8014.5,89.36,67,0,5381.82,59,69,84.2,0,0
"4516",0,356,4707.33,80.6,42,132,1705.25,20,26,75.75,0,0
"4517",0,799,7875.94,96.15,70,0,6946.88,57,64,81.4,0,0
"4518",0,356,7664.46,77.61,60,144,7513.33,26,41,79.6,0,0
"4519",0,389,10341.42,85.36,83,0,9660,58,71,87.72,0,0
"4520",0,356,2816.25,72.33,33,180,3450,20,13,49.11,0,0
"4521",0,499,6366.67,72.57,58,160,4257.14,41,33,77.67,0,0
"4522",0,594,6567.67,74.52,44,0,5349.9,22,32,65.05,1,0
"4523",0,356,9020.7,98.71,75,156,8289.71,57,83,81.25,1,0
"4524",0,0,4861.29,86.81,80,439,3695.5,59,59,94,1,0
"4525",0,639,1593.2,73.4,30,0,2104,0,0,77.8,0,0
"4526",0,799,2118.75,79.76,46,0,2160.33,32,43,77.59,1,0
"4527",0,514,7040.89,77.35,55,0,4360.53,35,32,82.3,0,0
"4528",0,356,5635.5,89.53,42,168,5262.5,23,25,56.67,0,0
"4529",0,0,3554.47,67.62,44,630,4084.18,20,28,58.31,0,0
"4530",0,564,9427.48,89.65,63,40,6957.61,58,65,75.42,0,0
"4531",0,611,6532.5,91.4,67,0,8250,29,43,79.5,0,0
"4532",0,356,7015.93,86.65,54,156,5581.33,26,39,73.77,0,0
"4533",0,356,9283.07,86.7,75,144,8890,50,62,71.94,0,0
"4534",0,356,6189.22,75.31,54,168,5181.48,41,43,68.09,0,0
"4535",0,356,6798.91,92.95,100,168,5830,65,75,100,1,0
"4536",0,355,5736.89,78.48,71,0,6913.64,38,63,79.93,1,1
"4537",0,693,14082.5,88.5,64,204,12500,52,62,84.77,0,1
"4538",0,356,4677.67,84.28,75,316,3083.39,38,65,92.78,1,0
"4539",0,356,8319.07,96.21,90,132,7413.4,62,79,60,0,0
"4540",0,356,8502.19,91.47,71,108,5323.27,52,82,85.89,0,0
"4541",0,514,10718.25,80.29,69,0,11270.83,38,43,80.38,0,0
"4542",0,0,4420.64,58.24,56,564,4259.09,24,33,81.08,0,0
"4543",0,0,8427.83,85,82,697,8228.57,53,68,89.39,1,0
"4544",0,544,10877.43,97.86,80,0,12528.57,86,86,100,0,0
"4545",0,799,4967.76,74.03,42,0,4966.97,19,40,65.32,0,0
"4546",0,0,3279.85,53.9,50,514,2700,11,6,71.88,1,0
"4547",0,569,7302.32,83.35,69,0,6737.1,53,61,81.86,0,0
"4548",0,1099,13817.56,100,100,0,15433.33,100,100,100,0,0
"4549",0,356,4992.83,74.5,67,180,5746.67,10,30,76.11,0,0
"4550",0,0,5244.09,79.38,70,469,4966.67,26,33,81.75,0,0
"4551",0,356,4112.43,66,42,132,3847.06,11,26,72.9,1,0
"4552",0,514,6800.72,89.92,83,0,6676,41,67,90.22,0,0
"4553",0,724,1429,61.2,13,30,1875,14,10,54.25,1,0
"4554",0,724,2826.73,68.76,40,0,2931.82,16,34,67.6,0,0
"4555",0,379,13029.62,86.8,70,160,10969.23,63,73,92.2,0,0
"4556",0,356,11603.13,89.91,83,168,7237.5,64,80,83.33,0,0
"4557",0,639,7101.11,76.7,80,30,8433.33,31,31,87.5,0,0
"4558",0,569,1933.33,73.88,45,0,2400,24,24,60,0,0
"4559",0,709,11000,75,38,0,7000,30,30,43.75,0,0
"4560",0,306,4224.44,81.09,53,144,4131.25,44,45,59.65,0,0
"4561",0,569,5869.14,80.07,57,160,5300,40,43,64.86,0,0
"4562",0,356,9387.07,85.52,60,292,7780,36,77,78.25,0,0
"4563",0,639,4895.92,66.3,47,0,5415.38,31,33,75.58,0,0
"4564",0,569,12286.87,97.33,94,160,7095.03,69,82,90.76,0,0
"4565",0,356,8502.19,91.47,71,108,5323.27,52,82,85.89,0,0
"4566",0,356,9785.18,92.75,67,0,8493.61,52,65,76.67,0,0
"4567",0,356,2072.17,77.13,86,144,2291.67,40,38,79.29,0,0
"4568",0,356,11602.67,92.32,92,0,9385.25,63,94,84.62,0,0
"4569",0,356,3417.75,62.84,65,168,2238.46,34,31,79.9,0,0
"4570",0,356,6775.09,78.57,92,0,6095.45,36,71,97.46,0,0
"4571",0,356,6868.44,77.38,89,132,5988.89,38,46,83.33,0,0
"4572",0,356,5766.5,50,54,156,5215.56,20,27,53.93,1,0
"4573",0,356,9204.91,94.46,82,156,8063.64,54,62,77.82,0,0
"4574",0,356,12787.64,93.36,80,144,9601.92,57,62,84.87,0,0
"4575",0,669,7200,78.23,46,0,6637.5,33,36,62.85,0,0
"4576",0,639,10494.17,85.44,44,0,7941.67,17,33,49.44,0,0
"4577",0,675,6453.54,87.71,36,0,5825,42,44,67.31,1,1
"4578",0,0,9221.61,88.92,69,608,6994.44,52,64,89.38,0,0
"4579",0,544,6757.73,79.53,64,0,6636.36,40,53,69,0,0
"4580",0,356,12363.45,94.46,83,168,9954.55,54,75,83.33,0,0
"4581",0,669,8247.5,77.6,67,0,10885,44,60,82.67,0,0
"4582",0,0,8438.33,91.6,57,724,8608.06,56,53,81.09,1,0
"4583",0,569,4116.75,78.67,50,0,4453.13,50,47,56.67,0,0
"4584",0,514,7649.08,91.05,86,0,6134.62,75,81,90.43,0,0
"4585",0,356,7234.78,77.78,54,144,5400,42,42,56.62,0,0
"4586",0,356,4675,61.41,46,144,4783.33,26,33,67.69,0,0
"4587",0,356,2613.14,53.89,33,156,2842.86,5,20,61.83,0,0
"4588",0,356,13597.2,99.13,86,79,11440,70,67,95.71,0,0
"4589",0,444,5906.33,91.08,67,0,4627.78,69,92,76.33,0,0
"4590",0,594,5862.46,74.58,56,0,4215.38,28,33,71.94,0,0
"4591",0,356,8486.85,83,69,144,6680.92,41,52,71,0,0
"4592",0,356,5623.83,70.82,56,156,5108.33,26,40,59.56,0,0
"4593",0,340,6799.6,85,83,0,3883.33,75,71,94.5,0,0
"4594",0,564,12091.63,97,83,0,13412.5,82,88,99.17,0,0
"4595",0,0,7896.24,85.3,77,594,6205.94,57,62,92.95,0,0
"4596",0,512,6750.31,85.45,76,0,7456.25,33,58,93.82,0,0
"4597",0,576,7945.77,91.17,81,0,6806.94,52,60,93.07,1,0
"4598",0,356,7289.2,90.69,68,144,5676.96,41,57,82.54,0,0
"4599",0,594,14648.27,98.8,85,0,15688.27,65,76,91.92,0,0
"4600",0,306,4823.86,100,0,168,4635.71,100,100,0,0,0
"4601",0,356,4030.38,60.38,45,156,3751.25,19,17,67.48,0,0
"4602",0,326,4826.63,91.45,80,0,4996.88,45,68,80,0,0
"4603",0,356,13075.73,93.67,64,144,13218.18,47,73,74.64,0,0
"4604",0,658,9757.86,89.31,100,0,10907.14,29,38,100,1,0
"4605",0,356,5843.76,88.89,79,168,5470.4,49,57,88.79,0,0
"4606",0,356,6877,100,100,168,6150,83,100,100,0,0
"4607",0,499,6663.13,78.48,75,0,4890,53,61,78.31,0,0
"4608",0,564,5553.93,83.48,55,0,3996.43,36,46,73.95,0,0
"4609",0,356,7780.35,88.19,75,132,5947.06,45,58,81.25,0,0
"4610",0,544,5455.85,93.94,86,0,8130.85,76,81,85.71,0,0
"4611",0,315,9425.24,92.24,88,0,9322.73,60,79,95.94,0,1
"4612",0,514,4554.71,93.5,80,0,3762.5,38,80,71.6,1,0
"4613",0,0,6084.56,57.71,25,530,5264.29,30,47,80.56,1,0
"4614",1,326,3360.5,72.19,36,0,2812.5,32,29,60.5,0,0
"4615",0,0,1628.75,69.4,75,469,1500,33,50,95,0,0
"4616",0,0,5561.63,84.1,44,514,3112.5,36,36,88.44,0,0
"4617",0,356,3697.04,77.49,43,156,2766.67,32,40,67.65,0,0
"4618",0,0,10403.73,91.85,77,455,6277.27,46,77,71.54,0,0
"4619",0,639,5196.17,65.78,48,0,4625,13,31,57.78,0,0
"4620",0,436,3664.5,91.63,91,0,4850,50,47,86.36,0,0
"4621",0,356,7554.21,77.28,45,180,5535.26,28,35,72.24,0,0
"4622",0,356,2923.42,48.63,42,144,3433.42,14,13,69.05,0,0
"4623",0,499,5102.2,95.67,100,0,2620,63,67,66.67,0,0
"4624",0,356,17333.6,99,100,132,14970,73,91,100,0,0
"4625",0,0,5705.67,81.63,77,564,4291.75,50,58,85.18,0,0
"4626",0,669,7432.21,72.96,54,0,5838.37,31,54,82,0,0
"4627",0,356,6090.67,92,67,132,7200,52,62,83.25,0,0
"4628",0,544,5176.96,85.26,52,0,4392.55,22,41,74.67,0,0
"4629",0,530,4308.56,84.64,40,312,3977.27,25,44,71.63,1,0
"4630",0,356,16985,61.86,50,168,11166.67,71,60,75,0,0
"4631",0,356,7164.56,70.08,62,144,5022.22,38,54,75.15,0,0
"4632",0,0,4992.56,83.82,50,576,2577.78,30,35,82.33,0,0
"4633",0,389,7517.86,77.78,67,0,5772,44,44,87.11,0,0
"4634",1,1023,4746.47,67.49,50,0,4706,26,31,70.72,0,0
"4635",0,356,6192,86.27,69,316,5571.43,38,52,81.1,1,0
"4636",0,499,2383.14,67,78,0,2228.57,9,45,75.89,0,0
"4637",0,544,4520,74.45,20,0,4520,8,0,51.9,0,0
"4638",0,639,12985.91,96.65,80,0,10168.67,60,54,85,0,0
"4639",0,639,5490.83,79.54,64,0,4520.87,27,34,80.6,0,0
"4640",0,286,4450.14,82.09,63,144,4314.29,25,29,68.75,0,0
"4641",0,365,10237.38,92.32,83,0,11900,57,78,88.77,1,1
"4642",0,799,2395.5,71.04,32,0,2400,11,20,63.82,0,0
"4643",0,639,7166.9,74.95,44,0,9754.55,20,35,72.31,0,0
"4644",0,326,6716.9,73.79,88,0,3533.4,47,56,66.63,0,0
"4645",0,356,9974.5,99.18,100,132,7861.11,91,88,100,0,0
"4646",0,514,6614.73,85.58,43,160,5043.33,52,58,72.71,0,0
"4647",0,356,5438.36,79.47,56,132,4882.67,28,43,75.37,0,0
"4648",0,356,3354.38,77.27,46,144,3138.1,35,38,81.13,0,0
"4649",0,356,5231.67,74.36,38,156,5357.14,29,33,62.88,0,0
"4650",0,669,14791.41,99.5,100,0,12189.71,86,90,100,0,0
"4651",0,356,3676.5,70,100,168,5000,22,22,100,0,0
"4652",0,356,6875.78,85.39,47,144,7296.17,50,48,78.77,1,0
"4653",0,544,1050,61,53,160,1000,12,13,64.81,1,0
"4654",0,539,9618.9,98.57,100,0,8900,82,88,100,1,0
"4655",0,569,4418.13,74.77,57,160,4179.63,32,38,75.76,0,0
"4656",0,539,7071.17,94.52,90,0,6408.89,64,91,88.48,0,0
"4657",0,709,8066.83,91.38,86,0,5041.67,67,63,90.14,0,0
"4658",0,356,6100.44,57.29,39,168,7144.44,20,40,76.78,0,0
"4659",0,200,4267.64,57.9,64,80,2187.5,38,20,66.67,1,0
"4660",0,424,13903.78,91.31,78,0,9686.44,64,79,77.44,1,0
"4661",0,586,6270.45,82.59,80,0,7016.67,54,57,88.2,1,0
"4662",0,356,10052.29,89.92,100,180,8514.43,59,67,100,0,0
"4663",1,611,6963.8,79.17,68,0,4841.88,26,35,75.4,0,0
"4664",0,356,11475,91.33,100,144,7225,43,60,100,0,0
"4665",0,0,7919.92,94.08,67,469,5400,46,62,91,0,0
"4666",0,356,4893,88.93,55,156,7766.67,55,58,80,1,0
"4667",0,639,3334.67,84.6,80,0,5033.33,23,23,90.8,0,0
"4668",0,356,10287.22,82.79,60,304,6833.33,43,42,76.9,0,0
"4669",0,589,5754.33,87.15,75,0,7540,38,46,86.5,0,0
"4670",0,356,3290.57,90.38,60,132,1800,57,67,96.9,0,0
"4671",0,356,7573.28,76.26,60,144,7807.69,28,33,77.92,1,0
"4672",0,356,5262.57,97.46,83,0,4293.75,86,80,85.33,0,0
"4673",0,356,3885.71,58.5,48,144,3885.71,27,26,41.22,0,0
"4674",0,356,5570.83,83.52,67,0,5644.74,25,25,61.92,1,0
"4675",0,356,8304.72,91.87,78,144,9560.58,68,85,91.22,0,0
"4676",0,0,3703,66.67,75,594,2000,33,27,100,0,0
"4677",0,356,8918.75,84.13,64,132,8350,39,63,75.82,0,0
"4678",0,356,493,63.56,30,132,400,0,0,46.5,0,0
"4679",0,356,4571.8,76.29,60,212,4620,43,43,92,0,0
"4680",0,356,1552,53.63,53,180,1650,36,50,65.78,1,0
"4681",0,424,2769.14,75.28,54,0,2660.71,38,53,65.38,0,0
"4682",0,356,5104.8,85.83,67,304,5450,54,50,81.44,0,0
"4683",0,544,4602.67,96.33,50,0,4512.5,53,64,68.3,0,0
"4684",0,639,10573.15,91.91,86,0,8766.67,57,77,91.55,1,0
"4685",0,519,5224.53,89.2,69,0,3873.33,33,55,84.06,0,0
"4686",0,669,7386.86,100,100,0,8071.43,89,88,100,0,0
"4687",0,514,4065.25,81.46,42,0,5191.67,36,43,77.67,0,0
"4688",0,356,5964.78,78.5,38,156,4971,35,50,80.88,1,0
"4689",0,669,5644.77,69.91,43,0,5738.54,21,33,63.43,0,0
"4690",0,514,11293.86,98.72,100,0,12708.33,77,87,88,0,0
"4691",0,689,2725,60.17,48,264,3278.57,7,10,58.23,1,0
"4692",0,0,11294,80.54,50,594,12581.25,38,50,76.4,0,0
"4693",0,356,6361.9,94.27,92,144,5080,79,85,98,1,0
"4694",0,479,3988.25,78.65,44,0,3511.2,16,24,63,0,0
"4695",0,356,7261.4,91.87,62,316,5800,40,69,86.92,0,0
"4696",0,356,6414.08,90,91,156,5141.67,63,69,90.91,0,0
"4697",0,564,6939.21,73.63,55,0,4746.92,23,38,78.48,0,0
"4698",0,356,5852.3,87.9,56,144,5260,23,34,73.89,0,0
"4699",0,499,8199,90.85,68,0,8584.38,57,69,87.32,0,0
"4700",0,0,5926.5,85.71,77,460,5590,56,79,77.78,1,0
"4701",0,315,12118.71,100,100,0,9387.5,100,100,100,0,0
"4702",0,514,4585.83,75.94,38,0,5158.33,25,50,67.88,0,0
"4703",0,356,2769.2,77.35,45,132,1515,5,20,65.85,0,0
"4704",0,379,11459.29,96.15,100,0,12214.29,92,88,100,0,0
"4705",0,356,9940.13,94.78,87,144,10627.5,78,79,87.29,0,0
"4706",0,499,5712.5,68.18,50,0,4800,14,25,82,0,0
"4707",0,639,13886.31,86.31,55,0,12016.67,43,69,74.62,0,0
"4708",0,586,6428.63,84.73,44,0,4893.75,15,67,73.11,0,0
"4709",0,356,12435.58,97.15,90,156,11733.33,80,92,80,0,0
"4710",0,599,6201.75,68.23,39,0,4534.62,19,23,63.87,0,0
"4711",0,419,7716,92.07,89,0,7096.15,50,57,88.89,0,0
"4712",0,674,9357.6,72.42,85,0,7533.33,43,53,88.33,1,0
"4713",0,356,11276.64,92.91,73,132,12427.27,38,46,73.09,0,0
"4714",0,356,8065.2,87.85,75,180,6437.13,56,67,85,0,0
"4715",0,0,3803.25,85.83,75,564,4850,35,38,83.31,0,0
"4716",0,356,3991.76,71.68,67,168,2988.24,33,41,84.58,0,0
"4717",0,649,7744.48,87.49,80,0,7100,52,65,86.63,0,0
"4718",0,639,9977.33,75.5,100,0,10888.33,43,43,100,0,0
"4719",0,0,6432.5,87.45,79,516,6850,60,74,94.47,1,0
"4720",0,356,4575.6,93.89,50,144,6960,42,50,53.5,0,0
"4721",0,564,9769.95,88.25,77,0,9278.41,47,53,84.97,0,0
"4722",0,266,6844.33,80.2,57,0,4325.75,50,57,87,1,0
"4723",0,356,10283.67,82.48,57,168,9622.22,33,61,73.57,0,0
"4724",0,0,2405.2,53.17,35,549,3704.55,3,18,60.96,0,0
"4725",1,580,3879.83,79.91,89,0,3600,22,31,94.44,0,0
"4726",0,554,1978.42,73.7,55,219,2252.63,18,52,81.86,0,0
"4727",0,639,8920.36,87.33,88,0,6271.43,61,68,85.29,0,0
"4728",0,356,4204.25,84.37,63,156,3853.85,36,44,70.13,0,0
"4729",0,586,5457.32,80.53,54,0,5794.79,55,53,74.62,0,0
"4730",0,904,16981.28,93.42,100,0,16136.84,76,87,100,1,0
"4731",0,0,3360.85,82.28,59,494,3594.64,22,38,76.37,0,0
"4732",0,356,6718.08,85.27,82,340,7858.33,37,39,75.82,0,0
"4733",0,669,2486,72.95,60,0,3075,18,13,74.31,1,0
"4734",0,214,4648.86,73.21,56,80,4564.29,17,17,72.94,0,0
"4735",0,0,11763.4,85.75,29,374,10360,33,33,63.71,0,0
"4736",0,569,6395.05,77.77,56,0,5114.29,29,40,68.89,0,0
"4737",0,669,6560,73.89,46,0,3560,45,41,70.54,0,0
"4738",0,356,10388.09,92.98,83,156,9497.17,61,70,91.06,0,0
"4739",0,356,1919,51.25,50,168,1028.57,0,0,59.4,0,0
"4740",0,639,5517.5,91.43,57,0,5500,40,40,78,0,0
"4741",0,514,7442.85,78.47,73,0,6831.64,47,57,82.61,0,0
"4742",0,356,5122.82,97.71,75,180,4418.18,59,69,96.25,0,0
"4743",0,0,2482,55.88,35,534,2393,8,16,23.29,0,0
"4744",0,356,5691.5,85.44,78,144,6700,17,42,77.78,0,0
"4745",0,564,6173.83,82.63,40,0,6975,14,54,71.3,0,0
"4746",0,0,4237.88,53.06,57,519,3713.13,19,30,58.79,0,0
"4747",0,639,13827.96,86.56,71,0,15877.27,44,59,88.15,1,0
"4748",0,639,7000,48.89,47,0,7000,15,13,51.71,0,0
"4749",0,380,8499.13,72.29,56,45,6727.78,27,53,67.67,0,0
"4750",0,228,7527.67,93.76,100,0,7682.38,86,86,100,0,0
"4751",0,405,9266.88,78.88,55,85,5350,35,48,67.91,1,1
"4752",0,639,6940.56,93.21,56,115,8360,63,74,85.57,1,0
"4753",0,306,10949.71,83.5,56,144,7602,36,73,68.56,0,0
"4754",0,356,2490.69,72.08,52,132,1855.46,24,36,74.56,0,0
"4755",0,0,9211.32,76.34,69,592,11209.09,39,48,83.42,0,0
"4756",0,356,6733.68,72.96,55,132,6036,31,40,75.68,0,0
"4757",0,200,9009.18,92.64,95,80,8655.64,73,82,84.21,0,0
"4758",0,326,6129.71,83.64,67,0,6158.16,44,51,76.52,0,0
"4759",0,356,12427.28,97.13,93,180,12541.11,83,81,98.87,0,0
"4760",0,0,3378.11,79.92,48,531,3087.54,45,58,67.26,0,0
"4761",0,457,1400,67,17,40,1400,0,13,52.17,0,0
"4762",0,326,2744.14,61.74,26,0,3278.57,7,29,60.15,0,0
"4763",0,356,6812.67,88.33,43,268,6383.33,25,23,75.71,0,0
"4764",0,356,0,23.25,0,168,1350,0,0,13.4,0,0
"4765",0,639,6997.63,78.08,62,0,6566.88,43,48,73.24,0,0
"4766",0,580,5581.33,42.33,18,0,4200,0,18,59.64,0,0
"4767",1,356,9514.77,84.52,65,144,7355.68,47,52,85.58,0,0
"4768",0,560,2534.82,63.88,15,0,1686.36,18,33,61,0,0
"4769",0,669,7684,68.59,71,0,7507.14,26,25,71.29,1,0
"4770",0,0,2292.86,46.8,31,630,1962.5,6,13,63.44,0,0
"4771",0,326,13410.2,90.83,40,160,8118.75,53,76,67.8,0,0
"4772",0,669,3449.3,75.25,55,0,3290,26,30,43.1,0,0
"4773",1,677,11992.58,94.58,75,0,9541.54,59,71,89.75,0,0
"4774",0,336,2132.7,66.07,38,0,2645.45,17,50,73.5,0,0
"4775",0,544,10894.25,96.84,87,0,10059.45,79,81,84.87,0,0
"4776",0,0,3648,64.81,51,588,2986.29,18,27,76.87,0,0
"4777",0,356,1102.17,72.22,38,168,1133.33,15,25,64.5,0,0
"4778",0,799,4543.29,62.38,26,0,5231.25,17,14,64.35,0,0
"4779",0,576,3861.89,77,88,0,2753.85,14,13,83.38,1,0
